diarrhea	Mycoplasma bovis	2
syndrome	Porphyromonas gingivalis	2
bronchitis	Lactobacillus rhamnosus GG	2
perinatal necrotizing enterocolitis	Cronobacter	2
appendicitis	Peptostreptococcus	2
gastroenteritis	Yersinia enterocolitica	2
acute diarrhea	Clostridium perfringens	2
colon cancer	Lactobacillus plantarum	2
bacterial gastroenteritis	Shigella	2
hepatitis B	Prevotellaceae	2
cancer	Pseudomonas	2
colorectal cancer	Proteobacteria	2
cancer	Verrucomicrobia	2
endocarditis	Pseudomonas aeruginosa	2
malaria	Elizabethkingia anophelis	2
syndrome	Erysipelatoclostridium ramosum	2
pulmonary tuberculosis	Lactobacillus	2
celiac disease	Clostridium histolyticum	2
irritable bowel syndrome	Pasteurellaceae	2
psoriasis	Peptoclostridium difficile	2
lymphocytic choriomeningitis	Lactobacillus casei	2
cutaneous mastocytosis	Lactobacillus plantarum	2
cancer	Clostridium novyi	2
morbid obesity	Firmicutes	2
parasitic helminthiasis infectious disease	Campylobacter	2
anisakiasis	Helicobacter	2
diarrhea	Helicobacter cinaedi	2
constipation	Escherichia coli Nissle 1917	2
irritable bowel syndrome	Dorea	2
periodontitis	Haemophilus	2
inflammatory bowel disease	Microcystis smithii	2
cancer	Lactococcus lactis	2
dengue shock syndrome	Pseudomonas entomophila	2
tonsillitis	Neisseria	2
cancer	Campylobacter	2
periodontitis	Leptotrichia	2
irritable bowel syndrome	Gemella	2
obesity	Clostridiales	2
Human immunodeficiency virus infectious disease	Helicobacter pylori	2
multiple sclerosis	Bacteroides fragilis	2
pertussis	Streptomyces aureus	2
cystic fibrosis	Streptococcus mitis	2
ulcerative colitis	Bifidobacterium breve	2
tuberculosis	Chlamydia	2
osteomyelitis	Salmonella	2
obesity	Lactococcus lactis	2
invasive ductal carcinoma	Helicobacter pylori	2
cancer	Citrobacter	2
renal cell carcinoma	Methanosphaera	2
group B streptococcal pneumonia	Ruminococcaceae	2
primary cutaneous amyloidosis	Bacteroidaceae	2
Klebsiella pneumonia	Citrobacter rodentium	2
syndrome	Chlamydia pneumoniae	2
mycosis fungoides	Lactobacillus	2
inflammatory bowel disease	Lactobacillus reuteri	2
irritable bowel syndrome	Pseudomonas aeruginosa	2
intestinal disease	Campylobacter	2
Pthirus pubis infestation	Arcobacter	2
melioidosis	Burkholderia	2
bacterial vaginosis	Mobiluncus sp.	2
liver disease	Enterobacteriaceae	2
ileitis	Lawsonia intracellularis	2
vaginal discharge	Lactobacillus	2
hepatitis	Helicobacter bilis	2
inflammatory bowel disease	Clostridia	2
diarrhea	Fontimonas thermophila	2
metabolic syndrome X	White tip die-back phytoplasma	2
diarrhea	Vibrio mimicus	2
liver cirrhosis	Lactobacillus	2
anemia	Bifidobacterium longum	2
acute diarrhea	Clostridium	2
tuberculosis	Brevibacillus	2
bacterial vaginosis	Ureaplasma	2
celiac disease	Enterobacteriaceae	2
botulism	Peptoclostridium difficile	2
aortic valve stenosis	Clostridium	2
retinitis pigmentosa	Archaea	2
IgA glomerulonephritis	Escherichia coli	2
syndrome	[Ruminococcus] torques	2
tuberculosis	Mycobacterium avium	2
late pregnancy	Bifidobacterium adolescentis	2
gastritis	Bacteroides	2
irritable bowel syndrome	Thauera	2
adenocarcinoma	Helicobacter	2
botulism	Clostridium baratii	2
autistic disorder	Sutterella wadsworthensis	2
cellulitis	Peptoclostridium difficile	2
osteomyelitis	Prevotella	2
campylobacteriosis	Borrelia afzelii	2
colon cancer	Bacillus polyfermenticus	2
encephalomyelitis	Streptomyces aureus	2
syndrome	Corynebacterium minutissimum	2
dermatitis	Clostridia	2
syphilis	Treponema	2
arthritis	Chlamydia trachomatis	2
pneumonia	Streptococcus pseudopneumoniae	2
syndrome	Bacillus	2
type 2 diabetes mellitus	Clostridiales	2
irritable bowel syndrome	Neisseria	2
typhus	Rickettsia felis	2
obesity	Lactococcus	2
psoriasis	Streptococcus pyogenes	2
syndrome	Flavobacterium psychrophilum	2
cancer	Staphylococcus aureus	2
atherosclerosis	Pseudomonas aeruginosa	2
cutaneous mastocytosis	Lactobacillus casei	2
herpes simplex	Chlamydia	2
acquired immunodeficiency syndrome	[Eubacterium] infirmum	2
arthritis	Helicobacter pylori	2
pneumonia	Myroides	2
dentin caries	Streptococcus	2
syndrome	unidentified plasmid	2
constipation	Escherichia coli	2
gastritis	Clostridiales	2
ulcerative colitis	[Ruminococcus] torques	2
cystic fibrosis	Stenotrophomonas	2
pneumonia	Hafnia alvei	2
irritable bowel syndrome	Bifidobacterium animalis	2
hypercholesterolemia	Bifidobacterium animalis	2
gingivitis	Actinobacteria	2
irritable bowel syndrome	Helicobacter rodentium	2
gingivitis	Veillonella atypica	2
irritable bowel syndrome	Collinsella aerofaciens	2
lymphocytic choriomeningitis	Escherichia coli	2
pulmonary tuberculosis	Thermodesulfobacteria	2
food allergy	Bifidobacterium animalis subsp. lactis	2
allergic asthma	Lactobacillus rhamnosus	2
endocarditis	Stenotrophomonas maltophilia	2
arthritis	Lactobacillus delbrueckii	2
tuberculosis	Mycobacterium africanum	2
pneumonia	Salmonella enterica subsp. enterica serovar Enteritidis	2
malaria	Enterobacteriales	2
ulcerative colitis	Bacteroidaceae	2
gastroenteritis	Enterobacteriaceae	2
bacterial vaginosis	Lactobacillus gasseri	2
inflammatory bowel disease	Clostridium perfringens	2
pneumonia	Vibrio cholerae	2
adenocarcinoma	Propionibacterium acnes	2
pancreas adenocarcinoma	Helicobacter pylori	2
colitis	Agathobacter rectalis	2
acute cystitis	unidentified plasmid	2
tuberculosis	Streptomyces coelicolor	2
lymphocytic choriomeningitis	Lactobacillus	2
arthritis	Bifidobacterium	2
kidney disease	Campylobacter rectus	2
diarrhea	Vagococcus fluvialis	2
syndrome	Enterobacteriaceae	2
anemia	Salmonella	2
hypertension	Lactobacillus helveticus	2
constipation	Clostridium butyricum	2
irritable bowel syndrome	Coriobacteriaceae	2
periodontal disease	Rothia	2
dengue shock syndrome	Clostridium perfringens	2
obesity	Verrucomicrobia	2
irritable bowel syndrome	Bdellovibrio	2
irritable bowel syndrome	Subdoligranulum	2
malnutrition	Helicobacter pylori	2
paratuberculosis	Shigella flexneri	2
Klebsiella pneumonia	Lactobacillus	2
multiple sclerosis	Candidatus Treponema suis	2
obesity	Phascolarctobacterium	2
periodontitis	Helicobacter	2
mastitis	Lactococcus lactis	2
chronic fatigue syndrome	Bifidobacterium bifidum	2
lung cancer	Chlamydia pneumoniae	2
syndrome	Mycoplasma pneumoniae	2
food allergy	Enterobacteriaceae	2
intestinal infectious disease	Salmonella	2
colon cancer	Clostridia	2
inflammatory bowel disease	Citrobacter rodentium	2
viral infectious disease	Lactobacillus casei	2
colitis	Staphylococcus aureus	2
rheumatic fever	Helicobacter pylori	2
arthritis	Faecalibacterium prausnitzii	2
pancreatitis	Neisseria elongata	2
mastitis	Streptococcus agalactiae	2
acute diarrhea	Bifidobacterium	2
trypanosomiasis	Sodalis glossinidius	2
campylobacteriosis	Yersinia enterocolitica	2
cutaneous mastocytosis	Faecalibacterium prausnitzii	2
periodontal disease	Eikenella corrodens	2
tuberculosis	White tip die-back phytoplasma	2
inflammatory bowel disease	Lactococcus lactis	2
primary cutaneous amyloidosis	Listeria monocytogenes	2
acute hemorrhagic leukoencephalitis	Proteobacteria	2
toxic shock syndrome	Yersinia pestis	2
hepatitis B	Peptoclostridium difficile	2
Alzheimers disease	Vitreoscilla filiformis	2
mastitis	Streptococcus dysgalactiae	2
acquired immunodeficiency syndrome	Dialister pneumosintes	2
periodontitis	[Eubacterium] infirmum	2
chronic obstructive pulmonary disease	Streptomyces aureus	2
influenza	Porphyromonas	2
celiac disease	Bacteroides fragilis	2
lymphadenitis	Yersinia	2
tuberculosis	Comamonas	2
peptic esophagitis	Proteobacteria	2
cystic fibrosis	Streptococcus sanguinis	2
hepatitis B	Neisseria meningitidis serogroup B	2
stomach disease	Streptococcus mitis	2
hypertension	Lactobacillus plantarum	2
diarrhea	Yersinia pseudotuberculosis	2
cholecystitis	Helicobacter	2
colon cancer	Collinsella aerofaciens	2
hepatitis B	Streptococcaceae	2
progressive myoclonus epilepsy	Cupriavidus metallidurans	2
gonorrhea	Escherichia coli	2
schizophrenia	Bacteroidia	2
periodontal disease	Campylobacter	2
botulism	Cyanobacteria	2
colorectal cancer	Clostridium perfringens	2
acute pancreatitis	Lactobacillus plantarum	2
avian malaria	Wolbachia	2
disease of metabolism	Bacteroides	2
tuberculosis	Burkholderia cepacia	2
colitis	Lactobacillus crispatus	2
acquired immunodeficiency syndrome	unidentified plasmid	2
carcinoma	Proteobacteria	2
cancer	Enterobacteriales	2
sarcoidosis	Helicobacter	2
pneumonia	Acinetobacter	2
kidney disease	Peptoclostridium difficile	2
tuberculosis	Phenylobacterium	2
ischemia	Lactobacillus	2
Wilson disease	Marininema	2
colorectal cancer	Enterobacteriaceae	2
plague	unidentified plasmid	2
peptic esophagitis	Neisseria	2
inflammatory bowel disease	Candidatus Arthromitus sp. SFB-mouse	2
tuberculosis	Mycobacterium abscessus	2
Klebsiella pneumonia	Enterobacteriaceae	2
colitis	Bilophila	2
folic acid deficiency	Lactobacillus	2
chronic obstructive pulmonary disease	Mycoplasma pneumoniae	2
hypercholesterolemia	Bifidobacterium	2
celiac disease	Romboutsia lituseburensis	2
cancer	Candidatus Arthromitus sp. SFB-mouse	2
acute interstitial pneumonia	Escherichia coli	2
pneumonia	Bifidobacterium	2
diarrhea	Fusobacteriales	2
alcoholic hepatitis	Lactobacillus plantarum	2
dengue shock syndrome	Proteobacteria	2
constipation	Lactobacillus gasseri	2
pulmonary tuberculosis	Caldiserica	2
cystic fibrosis	Granulicatella adiacens	2
cystic fibrosis	Bacillus subtilis	2
mycosis fungoides	Pseudomonas alcaligenes	2
dental caries	Lactobacillus gasseri	2
pertussis	Salmonella	2
gastritis	Mycobacterium avium-intracellulare	2
pneumonia	Streptococcus viridans	2
bacterial vaginosis	Parvimonas	2
gastritis	Helicobacter suis	2
dermatitis	Lactobacillus helveticus	2
cutaneous mastocytosis	Staphylococcus aureus	2
colitis	Streptococcus salivarius	2
influenza	Lactobacillus pentosus	2
tetanus	Leptospira	2
adenoma	Shigella	2
cholera	Clostridium perfringens	2
metabolic syndrome X	Porphyromonas gingivalis	2
encephalomyelitis	Lactobacillus	2
irritable bowel syndrome	Oscillospira	2
anxiety disorder	Lactobacillus	2
inflammatory bowel disease	Enterococcus	2
eosinophilic esophagitis	Helicobacter pylori	2
disease of metabolism	Streptococcus	2
endocarditis	Abiotrophia	2
cystic fibrosis	Robinsoniella	2
lupus erythematosus	Escherichia coli	2
chronic granulomatous disease	Staphylococcus	2
pulmonary tuberculosis	Acinetobacter	2
pertussis	Xylella fastidiosa	2
diphtheria	Corynebacterium diphtheriae	2
avian influenza	Lactococcus lactis	2
acute hemorrhagic leukoencephalitis	Agrobacterium tumefaciens	2
syndrome	Bacillus subtilis	2
pulmonary tuberculosis	Brevibacillus	2
syndrome	Akkermansia muciniphila	2
cancer	Eubacteriaceae	2
rabies	Leptospira	2
metabolic syndrome X	Chlamydia pneumoniae	2
scabies	Streptococcus pyogenes	2
irritable bowel syndrome	Microcystis smithii	2
gastroenteritis	Aeromonas hydrophila	2
lung cancer	Mycobacterium tuberculosis	2
prostate cancer	Sphingomonas	2
disease by infectious agent	Bacillus anthracis	2
botulism	Proteobacteria	2
adrenoleukodystrophy	Bifidobacterium	2
primary cutaneous amyloidosis	Akkermansia	2
colon carcinoma	Escherichia coli	2
syndrome	[Clostridium] cocleatum	2
psoriasis	Staphylococcus aureus	2
hypertension	Helicobacter pylori	2
Japanese encephalitis	Haemophilus influenzae	2
acute cystitis	Lactobacillus	2
Vibrio infectious disease	Vibrio	2
periodontitis	Hallella	2
peptic ulcer disease	Helicobacter	2
periodontitis	Bifidobacterium	2
squamous cell carcinoma	Escherichia coli	2
periodontitis	Escherichia coli	2
lymphocytic choriomeningitis	Listeria monocytogenes	2
aortic valve stenosis	Enterobacteriales	2
autistic disorder	Firmicutes	2
dysentery	Campylobacter	2
chronic fatigue syndrome	Pediococcus acidilactici	2
viral infectious disease	Proteus sp.	2
liver cancer	Helicobacter	2
squamous cell carcinoma	Helicobacter pylori	2
Alzheimers disease	Methanoculleus	2
metabolic syndrome X	Lactobacillus plantarum	2
fasciitis	Myroides	2
irritable bowel syndrome	Desulfovibrio piger	2
urethritis	Neisseria gonorrhoeae	2
proctitis	Escherichia coli	2
cancer	Desulfovibrio	2
dental caries	Veillonella	2
sinusitis	Mycoplasma pneumoniae	2
adrenoleukodystrophy	Bacteroidia	2
pneumonia	Clostridium	2
periodontal disease	Granulicatella adiacens	2
aortic valve stenosis	Methanosaeta	2
sarcoidosis	Helicobacter pylori	2
cholera	Vibrionaceae	2
pneumonia	Enterobacter cancerogenus	2
Leber congenital amaurosis	Erwinia	2
cancer	Escherichia faecalis	2
influenza	Bacillus subtilis	2
liver cirrhosis	Lactobacillus casei	2
cutaneous mastocytosis	Lactobacillus rhamnosus GG	2
dental caries	Streptococcus sanguinis	2
diarrhea	Bacillus anthracis	2
tonsillitis	Haemophilus haemolyticus	2
dyspepsia	Campylobacter concisus	2
brain disease	Lactobacillus casei	2
tuberculosis	Brevundimonas	2
pneumonia	Yersinia enterocolitica	2
cystic fibrosis	Bifidobacterium adolescentis	2
sudden infant death syndrome	Clostridium perfringens	2
diarrhea	Veillonella	2
esophagitis	Rothia	2
chronic obstructive pulmonary disease	Actinobacteria	2
colitis	Sutterella wadsworthensis	2
syndrome	White tip die-back phytoplasma	2
cystic fibrosis	Burkholderia dolosa	2
adenocarcinoma	Bacteroides fragilis	2
diarrhea	Pseudomonas	2
pertussis	Vibrio vulnificus	2
irritable bowel syndrome	Staphylococcus	2
dermatitis	Treponema brennaborense	2
mastitis	Streptococcus	2
colitis	Clostridium tetani	2
colitis	Bacteroidales	2
pneumonia	Bacillus pumilus	2
irritable bowel syndrome	Fontimonas thermophila	2
pancreatitis	Peptoclostridium difficile	2
pneumonia	Campylobacter jejuni	2
aortic valve stenosis	Bifidobacterium	2
Alzheimers disease	Bacillus subtilis	2
diarrhea	Tenericutes	2
Crohns disease	Salmonella	2
adenoma	Desulfovibrio	2
pulmonary tuberculosis	Phenylobacterium	2
tuberculosis	unidentified plasmid	2
gestational diabetes	Bifidobacterium animalis subsp. lactis	2
irritable bowel syndrome	Parabacteroides distasonis	2
dengue shock syndrome	Bacteroides vulgatus	2
colitis	Enterococcus faecium	2
hyperglycemia	Escherichia coli	2
pelvic inflammatory disease	Neisseria gonorrhoeae	2
colon cancer	Lactobacillus acidophilus	2
pulmonary tuberculosis	Klebsiella	2
leprosy	Mycobacterium	2
Alzheimers disease	Clostridium perfringens	2
reactive arthritis	Campylobacter	2
cancer	Bacteroides thetaiotaomicron	2
metabolic syndrome X	Erysipelatoclostridium ramosum	2
coronary artery disease	Lactobacillus plantarum	2
vasculitis	Mycobacterium avium-intracellulare	2
pneumonia	Streptococcus suis	2
syphilis	Campylobacter	2
metabolic syndrome X	Lactobacillus	2
ulcerative colitis	Campylobacter	2
inflammatory bowel disease	Bilophila wadsworthia	2
infertility	Mycoplasma	2
cutaneous mastocytosis	Lactobacillus acidophilus	2
glomerulonephritis	Escherichia coli	2
Salmonella gastroenteritis	Campylobacter	2
gingivitis	Firmicutes	2
choreatic disease	Helicobacter pylori	2
candidiasis	Helicobacter	2
chronic obstructive pulmonary disease	Curvibacter	2
cancer	Bifidobacterium breve	2
diphtheria	Bordetella pertussis	2
gastroenteritis	Lactobacillus reuteri	2
peptic esophagitis	Fusobacteriia	2
cutaneous mastocytosis	Bifidobacterium animalis subsp. lactis	2
pertussis	Neisseria meningitidis serogroup B	2
colon cancer	Bifidobacterium longum	2
prostate cancer	Propionicimonas	2
dysentery	Lactobacillus	2
pulmonary tuberculosis	Methylobacterium	2
Borrelia infectious disease	Borrelia burgdorferi	2
hepatitis B	Yersinia	2
cystic fibrosis	Methanobrevibacter	2
autistic disorder	Akkermansia muciniphila	2
pharyngitis	Streptococcus sp. group A	2
periodontal disease	[Eubacterium] nodatum	2
colorectal cancer	Prevotella	2
endocarditis	Bacillus	2
cutaneous mastocytosis	Pseudomonas aeruginosa	2
acne	Staphylococcus epidermidis	2
malaria	Elizabethkingia meningoseptica	2
secretory diarrhea	Escherichia coli	2
cutaneous mastocytosis	Bacteroides fragilis	2
inflammatory bowel disease	Listeria monocytogenes	2
tuberculosis	Verrucomicrobia	2
necrotizing fasciitis	Vibrio vulnificus	2
cholera	Bacteroides fragilis	2
pertussis	Helicobacter pylori	2
tonsillitis	Porphyromonas	2
egg allergy	Lactococcus lactis	2
metabolic syndrome X	Roseburia	2
prostate cancer	Defluviicoccus	2
diarrhea	Arcobacter butzleri	2
diarrhea	Bacteroidaceae	2
shigellosis	Shigella boydii	2
allergic rhinitis	Streptomyces aureus	2
obesity	Bacilli	2
syndrome	Shigella	2
pulmonary tuberculosis	Lentisphaerae	2
herpes simplex	Chlamydia pneumoniae	2
primary cutaneous amyloidosis	Erysipelotrichaceae	2
kidney disease	Treponema	2
gastric adenocarcinoma	Escherichia faecalis	2
prostatitis	Escherichia coli	2
influenza	Mycobacterium avium	2
Huntingtons disease	Bifidobacterium	2
tetanus	Neisseria meningitidis	2
paratuberculosis	Pseudomonas	2
mycosis fungoides	Pseudomonas plecoglossicida	2
irritable bowel syndrome	Parabacteroides	2
pneumonia	Burkholderia cepacia	2
autistic disorder	Bifidobacterium	2
aortic valve stenosis	Salmonella	2
mucoepidermoid carcinoma	Proteobacteria	2
periodontal disease	Sphingomonas sanguinis	2
schizophrenia	Firmicutes	2
meningitis	Acinetobacter baumannii	2
cystic fibrosis	Propionibacterium	2
dengue shock syndrome	Lactobacillus rhamnosus GG	2
dermatitis	Staphylococcus epidermidis	2
primary cutaneous amyloidosis	Spirochaetia	2
asthma	Lactobacillus rhamnosus GG	2
irritable bowel syndrome	Haemophilus parainfluenzae	2
dermatitis	Enterobacteriales	2
colitis	Mycobacterium avium	2
shigellosis	Shigella sonnei	2
gonorrhea	Streptococcus	2
celiac disease	Salmonella	2
cancer	Neisseria	2
colitis	Bacteroides caccae	2
cholera	Haemophilus	2
Pthirus pubis infestation	Vibrionaceae	2
keratitis	Stenotrophomonas maltophilia	2
glucose intolerance	Porphyromonas gingivalis	2
inflammatory bowel disease	Bifidobacterium bifidum	2
Klebsiella pneumonia	Enterococcus faecium	2
glucose intolerance	Pseudomonas panacis	2
colorectal cancer	Clostridium	2
gastroenteritis	Acinetobacter lwoffii	2
rheumatic fever	Proteobacteria	2
ulcerative colitis	Lachnospiraceae	2
inhalation anthrax	Bacillus anthracis	2
hypersensitivity reaction type I disease	Bifidobacterium longum subsp. infantis	2
toxic shock syndrome	unidentified plasmid	2
cancer	Listeria	2
pneumonia	Helicobacter hepaticus	2
encephalomyelitis	Mycoplasma pulmonis	2
diarrhea	Streptococcus pneumoniae	2
syndrome	Flavobacteriaceae	2
cholera	Vibrio cholerae O1	2
malnutrition	Lactobacillus casei	2
irritable bowel syndrome	Archaea	2
pneumonia	Borrelia afzelii	2
chronic fatigue syndrome	Propionibacterium acnes	2
irritable bowel syndrome	Enterobacteriales	2
food allergy	Lactobacillus acidophilus	2
ulcerative colitis	Ruminococcaceae	2
dengue shock syndrome	Ruminococcaceae	2
group B streptococcal pneumonia	Chloroflexi	2
diarrhea	Eggerthella lenta	2
syndrome	Veillonella	2
diarrhea	Bacteroides thetaiotaomicron	2
mucoepidermoid carcinoma	Bacteroidia	2
squamous cell carcinoma	Porphyromonas gingivalis	2
chronic obstructive pulmonary disease	Lachnospiraceae	2
cholera	Photorhabdus luminescens	2
hypercholesterolemia	Lactobacillus	2
ulcerative colitis	Clostridiales	2
syndrome	Lachnospiraceae	2
inflammatory bowel disease	Lactobacillus rhamnosus	2
periodontitis	Prevotella oris	2
adenoma	Selenomonas bovis	2
acne	Escherichia coli	2
irritable bowel syndrome	Helicobacter bilis	2
ileocolitis	Yersinia pseudotuberculosis	2
pancreatic ductal adenocarcinoma	Helicobacter pylori	2
cleft palate	Bifidobacterium	2
bacterial vaginosis	Ureaplasma urealyticum	2
kwashiorkor	Lactobacillus	2
autistic disorder	Ruminococcaceae	2
erythrasma	Pseudomonas aeruginosa	2
dengue shock syndrome	Erysipelotrichaceae	2
gigantism	Escherichia coli	2
candidiasis	Lactobacillus rhamnosus	2
cancer	Collinsella	2
gingivitis	Actinomyces	2
atrophic gastritis	Mycobacterium avium-intracellulare	2
adenocarcinoma	Lactobacillus acidophilus	2
mycosis fungoides	Frischella perrara	2
colorectal cancer	Lactobacillus acidophilus	2
asthma	Bifidobacterium bifidum	2
leprosy	Corynebacteriales	2
gingivitis	Fusobacterium nucleatum	2
colitis	Mycoplasma pneumoniae	2
anisakiasis	Helicobacter pylori	2
diphtheria	Vibrio cholerae	2
cholera	Erwinia amylovora	2
tuberculosis	Clostridium botulinum	2
cholera	Lactobacillus casei	2
pulmonary tuberculosis	Gemmatimonadetes	2
glucose intolerance	Lactobacillus acidophilus	2
bronchiolitis obliterans	Pseudomonas	2
stomach disease	Lactobacillus fermentum	2
aortic valve stenosis	Chromatium okenii	2
lymphoma	Escherichia coli	2
cholera	Corynebacterium	2
hepatitis B	Salmonella	2
hypersensitivity reaction type I disease	Propionibacterium freudenreichii	2
common cold	Peptoclostridium difficile	2
group B streptococcal pneumonia	Bacteroidales	2
irritable bowel syndrome	Deltaproteobacteria	2
pneumonia	Streptococcus mutans	2
pneumonia	Streptococcus anginosus	2
diarrhea	Chlamydia pecorum	2
hypertension	Enterobacter	2
chronic obstructive pulmonary disease	Staphylococcus	2
disease by infectious agent	Firmicutes	2
Klebsiella pneumonia	Salmonella enterica	2
bacterial vaginosis	Bacteroides sp.	2
anisakiasis	Mycobacterium avium-intracellulare	2
diarrhea	Agathobacter rectalis	2
syndrome	Porphyromonadaceae	2
periodontal disease	Bacteroides	2
acute pancreatitis	Citrobacter freundii	2
dentin caries	Propionibacterium	2
colorectal cancer	Enterococcus	2
mastitis	Lactococcus garvieae	2
cancer	Collinsella aerofaciens	2
syndrome	Roseburia	2
carcinoma	Lactococcus	2
eosinophilia	Staphylococcus aureus	2
anemia	Lactobacillus paracasei	2
dysentery	Salmonella	2
ulcerative colitis	Sutterella wadsworthensis	2
fibromyalgia	Eubacterium	2
viral infectious disease	Pantoea	2
Human immunodeficiency virus infectious disease	Veillonella	2
gastroenteritis	Hafnia alvei	2
irritable bowel syndrome	Enterococcaceae	2
aspergillosis	Mycobacterium	2
dermatitis	Staphylococcus	2
syphilis	Salmonella	2
inflammatory bowel disease	Campylobacter concisus	2
irritable bowel syndrome	Turicibacter	2
diarrhea	Archaea	2
pertussis	Leptospira	2
halo nevus	Microbacteriaceae	2
syndrome	Escherichia coli O157	2
mucoepidermoid carcinoma	Firmicutes	2
diabetes mellitus	Clostridiales	2
inflammatory diarrhea	Yersinia	2
Alzheimers disease	Lactobacillus paracasei	2
mycosis fungoides	Parabacteroides	2
inflammatory bowel disease	Yersinia enterocolitica	2
glomerulonephritis	Staphylococcus aureus	2
obesity	Streptococcus thermophilus	2
pneumonia	Bifidobacterium bifidum	2
malaria	Salmonella enterica	2
chronic fatigue syndrome	Salmonella enterica subsp. enterica serovar Typhi	2
dengue shock syndrome	Clostridia	2
paratuberculosis	Faecalibacterium prausnitzii	2
giardiasis	Escherichia coli	2
cystic fibrosis	Bifidobacterium catenulatum	2
appendicitis	Parvimonas	2
hepatitis B	Fusobacteriia	2
constipation	Methanobrevibacter	2
hypertension	Bifidobacterium	2
tuberculosis	Neisseria meningitidis	2
candidiasis	Peptoclostridium difficile	2
tuberculosis	Enterobacteriaceae	2
irritable bowel syndrome	Lactobacillus rhamnosus GG	2
celiac disease	Klebsiella	2
group B streptococcal pneumonia	Helicobacter pylori	2
acute interstitial pneumonia	Staphylococcus pseudintermedius	2
kidney failure	Oxalobacter formigenes	2
cholecystitis	Helicobacter hepaticus	2
lung adenocarcinoma	Propionibacterium acnes	2
diabetes mellitus	Proteobacteria	2
atherosclerosis	Enterococcus faecium	2
pulmonary tuberculosis	Mycobacterium	2
diarrhea	Listeria	2
hypersensitivity reaction type I disease	Shigella	2
influenza	Mycoplasma	2
pneumonia	Mycoplasma pulmonis	2
syphilis	Yersinia	2
esophagitis	Prevotella	2
cholera	unidentified plasmid	2
syndrome	Lactobacillus salivarius	2
pneumonia	Citrobacter koseri	2
colitis	Campylobacteraceae	2
viral infectious disease	Lactobacillus	2
acne	Propionibacterium	2
aortic valve stenosis	Yersinia	2
diarrhea	Shigella sp.	2
aortic valve stenosis	Bacteroidia	2
otitis media	Streptococcus pneumoniae	2
chronic obstructive pulmonary disease	Fusobacteriia	2
liver disease	Lachnospiraceae	2
diphtheria	Bacillus cereus	2
cholecystitis	Listeria monocytogenes	2
late pregnancy	Lactobacillus rhamnosus	2
tuberculosis	Mycobacterium tuberculosis complex	2
asthma	Streptomyces aureus	2
alcoholic hepatitis	Bifidobacterium bifidum	2
hemolytic-uremic syndrome	Escherichia coli O157	2
irritable bowel syndrome	Lautropia	2
Huntingtons disease	Pediococcus acidilactici	2
pharyngitis	Mycoplasma pneumoniae	2
syndrome	Vibrio	2
cancer	Staphylococcus	2
tetanus	Clostridium botulinum	2
acute hemorrhagic leukoencephalitis	Actinobacteria	2
gastroenteritis	Yersinia pseudotuberculosis	2
irritable bowel syndrome	unidentified plasmid	2
adenoma	Oscillibacter	2
cryptosporidiosis	Escherichia coli	2
ulcerative colitis	Fusobacterium	2
diarrhea	Rikenellaceae	2
cystic fibrosis	Ochrobactrum	2
rhinitis	Lactobacillus acidophilus	2
dengue shock syndrome	Lactobacillus kefiranofaciens	2
osteomyelitis	Escherichia coli	2
periodontitis	Pseudomonas	2
chorioamnionitis	Escherichia coli	2
diarrhea	Oscillibacter	2
parasitic infectious disease	Lactobacillus casei	2
cancer	Bacteroides dorei	2
cholera	Pseudomonas	2
bronchitis	Haemophilus influenzae	2
ileitis	Yersinia pseudotuberculosis	2
trachoma	Streptococcus pneumoniae	2
cancer	Microcystis smithii	2
arthritis	Faecalibacterium	2
cholera	Yersinia enterocolitica	2
cystic fibrosis	Treponema	2
tonsillitis	Treponema	2
hypersensitivity reaction type II disease	Streptomyces aureus	2
tuberculosis	Lentisphaerae	2
primary cutaneous amyloidosis	Klebsiella pneumoniae	2
Alzheimers disease	Akkermansia muciniphila	2
candidiasis	Mycobacterium avium-intracellulare	2
irritable bowel syndrome	Butyricicoccus	2
tuberculosis	Caldiserica	2
psoriasis	Proteobacteria	2
alcohol abuse	Proteobacteria	2
herpes simplex	Spirochaetales	2
inflammatory bowel disease	Tenericutes	2
pulmonary tuberculosis	Actinobacteria	2
influenza	Neisseria meningitidis	2
diarrhea	Salmonella enterica subsp. enterica serovar Typhi	2
Alzheimers disease	Lachnospira	2
irritable bowel syndrome	Methanosphaera stadtmanae	2
pertussis	Treponema pallidum	2
influenza	Streptococcus mitis	2
colorectal cancer	Fusobacteriia	2
irritable bowel syndrome	Lactobacillus paracasei	2
pulmonary tuberculosis	Mobilicoccus	2
pancreatitis	Streptococcus mitis	2
histoplasmosis	Helicobacter	2
celiac disease	Clostridium	2
colorectal cancer	Clostridia	2
colorectal cancer	Helicobacter typhlonius	2
diarrhea	Clostridium tetani	2
meningitis	Streptococcus agalactiae	2
cystic fibrosis	Mycobacteriaceae	2
ileocolitis	Yersinia enterocolitica	2
eosinophilia	Nocardia brasiliensis	2
hypogonadism	Lactobacillus reuteri	2
cystic fibrosis	Nitrosospira	2
cancer	Clostridiaceae	2
blindness	Chlamydia trachomatis	2
dyspepsia	Bifidobacterium bifidum	2
liver disease	Lactobacillus delbrueckii subsp. bulgaricus	2
pneumonia	Gardnerella vaginalis	2
