id	name	group	subset	obsolete
DOID:11275	muscle syphilis	NA	gram-negative_bacterial_infectious_disease	true
DOID:11275	muscle syphilis	NA	sexually_transmitted_infectious_disease	true
DOID:11277	Plummer's disease	DOID:7998	NA	false
DOID:11282	solar retinopathy	DOID:11086	NA	false
DOID:11283	peripheral scars of retina	DOID:11086	NA	false
DOID:11284	disseminated scars of retina	NA	NA	true
DOID:11285	tick paralysis	DOID:4109	NA	false
DOID:11286	neuromuscular junction toxic disorder	NA	NA	true
DOID:11287	conditions involving the integument and temperature regulation of fetus and newborn	NA	NA	true
DOID:11289	ventilation pneumonitis	DOID:841	NA	false
DOID:1129	pituitary apoplexy	DOID:1130	NA	false
DOID:11294	arteriovenous malformation	DOID:255	NA	false
DOID:11295	retinal microaneurysm	DOID:2462	NA	false
DOID:11299	vertebral artery occlusion	DOID:5976	NA	false
DOID:113	pneumopericardium	NA	NA	true
DOID:1130	pituitary infarct	DOID:3646	NA	false
DOID:11302	cercarial dermatitis	DOID:1395	NA	false
DOID:11307	subchronic state latent schizophrenia with acute exacerbation	NA	NA	true
DOID:11308	latent schizophrenia in remission	NA	NA	true
DOID:11309	chronic latent schizophrenia	NA	NA	true
DOID:11312	Mobitz type II atrioventricular block	DOID:0050822	NA	false
DOID:11314	Histoplasma duboisii retinitis	NA	NA	true
DOID:11315	African histoplasmosis	DOID:1731	NA	false
DOID:11316	histoplasmosis retinitis	DOID:3612	NA	false
DOID:11320	Kyasanur forest disease	DOID:934	tick-borne_infectious_disease	false
DOID:11327	acute schizophrenic episode subchronic state with acute exacerbation	NA	NA	true
DOID:11328	schizophreniform disorder	DOID:2468	NA	false
DOID:11329	ainhum	DOID:65	NA	false
DOID:11330	erysipelas	DOID:2723	gram-positive_bacterial_infectious_disease	false
DOID:11335	sarcoidosis	DOID:2916	DO_MGI_slim	false
DOID:11336	rhinoscleroma	DOID:0050338	gram-negative_bacterial_infectious_disease	false
DOID:11337	Lemierre's syndrome	DOID:0050339	gram-negative_bacterial_infectious_disease	false
DOID:11338	tetanus	DOID:0050338	gram-positive_bacterial_infectious_disease	false
DOID:11339	pneumocystosis	DOID:2473	NA	false
DOID:1134	gingival recession	DOID:1483	NA	false
DOID:11340	Pneumocystis infectious disease	NA	NA	true
DOID:11341	fungal lung infectious disease	NA	NA	true
DOID:11342	arcus senilis	DOID:1237	NA	false
DOID:11343	scleral disease	DOID:5614	NA	false
DOID:11346	congenital osteodystrophy	NA	NA	true
DOID:11347	Meniere's disease in remission	NA	NA	true
DOID:11349	epilepsia partialis continua	NA	NA	true
DOID:11350	grand mal status epilepticus	NA	NA	true
DOID:11352	epilepsia partialis continua with intractable epilepsy	NA	NA	true
DOID:11353	bladder diverticulum	DOID:365	NA	false
DOID:11354	stone in bladder diverticulum	DOID:11353	NA	false
DOID:11354	stone in bladder diverticulum	DOID:11355	NA	false
DOID:11355	bladder calculus	DOID:9590	NA	false
DOID:11360	Phlebotomus fever	DOID:934	zoonotic_infectious_disease	false
DOID:11361	tickborne fever	NA	gram-negative_bacterial_infectious_disease	true
DOID:11361	tickborne fever	NA	tick-borne_infectious_disease	true
DOID:11364	lens subluxation	DOID:110	NA	false
DOID:11367	congenital aphakia	DOID:110	NA	false
DOID:11371	functional diarrhea	DOID:5353	NA	false
DOID:11372	megacolon	DOID:5353	NA	false
DOID:11374	anal spasm	DOID:3128	NA	false
DOID:11377	calculus of gallbladder and bile duct with acute cholecystitis	NA	NA	true
DOID:11379	gnathomiasis	DOID:883	NA	false
DOID:1138	spinal meningioma	DOID:1140	NA	false
DOID:11382	corneal neovascularization	DOID:4677	NA	false
DOID:11383	cryptorchidism	DOID:0080015	NA	false
DOID:11385	expressive language disorder	DOID:93	NA	false
DOID:11387	epidural abscess	DOID:331	NA	false
DOID:11389	subdural empyema	DOID:331	NA	false
DOID:11390	cerebral arteritis	DOID:6713	NA	false
DOID:11394	adult respiratory distress syndrome	DOID:11162	NA	false
DOID:11396	pulmonary edema	DOID:11162	NA	false
DOID:114	heart disease	DOID:1287	NA	false
DOID:1140	spinal canal and spinal cord meningioma	DOID:5612	NA	false
DOID:11400	pyelonephritis	DOID:2744	NA	false
DOID:11401	xanthogranulomatous pyelonephritis	DOID:1076	NA	false
DOID:11403	depressive state induced by drug	NA	NA	true
DOID:11404	diphtheritic laryngotracheitis	NA	gram-positive_bacterial_infectious_disease	true
DOID:11405	diphtheria	DOID:0050338	gram-positive_bacterial_infectious_disease	false
DOID:11406	choroiditis	DOID:1417	NA	false
DOID:11409	syphilitic disseminated chorioretinitis	NA	gram-negative_bacterial_infectious_disease	true
DOID:11409	syphilitic disseminated chorioretinitis	NA	sexually_transmitted_infectious_disease	true
DOID:1141	alternating exotropia with V pattern	NA	NA	true
DOID:11418	Trichomonas urethritis	NA	NA	true
DOID:1142	alternating exotropia	DOID:1143	NA	false
DOID:11421	acquired cavovarus foot deformity	NA	NA	true
DOID:11424	fallopian tube endometriosis	DOID:1962	NA	false
DOID:11424	fallopian tube endometriosis	DOID:289	NA	false
DOID:11427	endosalpingiosis	DOID:289	NA	false
DOID:11428	endometriosis of intestine	DOID:289	NA	false
DOID:11428	endometriosis of intestine	DOID:5295	NA	false
DOID:11429	endometriosis of pelvic peritoneum	DOID:289	NA	false
DOID:1143	exotropia	DOID:540	NA	false
DOID:11430	endometriosis in scar of skin	DOID:289	NA	false
DOID:11431	endometriosis of rectovaginal septum and vagina	DOID:289	NA	false
DOID:11432	endometriosis of ovary	DOID:289	NA	false
DOID:11436	recurrent cholesteatoma post-mastoidectomy	NA	NA	true
DOID:11441	macrodactylia of toes	NA	NA	true
DOID:11442	malignant mast cell tumors involving lymph node of head	NA	NA	true
DOID:11446	sciatic neuropathy	DOID:12528	NA	false
DOID:11450	allergic cutaneous vasculitis	DOID:9809	NA	false
DOID:11451	secondary syphilitic meningitis	NA	gram-negative_bacterial_infectious_disease	true
DOID:11451	secondary syphilitic meningitis	NA	sexually_transmitted_infectious_disease	true
DOID:11452	perinatal jaundice due to hepatocellular damage	DOID:2383	NA	false
DOID:11457	brain compression	DOID:936	NA	false
DOID:11459	pseudotumor cerebri	DOID:6713	NA	false
DOID:11459	pseudotumor cerebri	DOID:9428	NA	false
DOID:11465	autonomic nervous system disease	DOID:574	NA	false
DOID:11472	subglottis cancer	DOID:2596	NA	false
DOID:11476	osteoporosis	DOID:0080011	DO_MGI_slim	false
DOID:1148	polydactyly	DOID:0080015	NA	false
DOID:11481	constrictive pericarditis	DOID:1787	NA	false
DOID:11482	hemopericardium	DOID:118	NA	false
DOID:11486	Horner's syndrome	DOID:11504	NA	false
DOID:11488	idiopathic peripheral autonomic neuropathy	DOID:11465	NA	false
DOID:11489	vitamin A deficiency with conjunctival xerosis and Bitot's spot	NA	NA	true
DOID:11490	vitamin A deficiency with night blindness	NA	NA	true
DOID:11491	acquired night blindness	DOID:5113	NA	false
DOID:115	cardiac tamponade	DOID:118	NA	false
DOID:1150	bone and joint disorder of back, pelvis and lower limbs of mother, complicating pregnancy, childbirth, or the puerperium	NA	NA	true
DOID:11502	mitral valve insufficiency	DOID:61	NA	false
DOID:11503	diabetic autonomic neuropathy	DOID:11504	NA	false
DOID:11503	diabetic autonomic neuropathy	DOID:9743	NA	false
DOID:11504	autonomic neuropathy	DOID:11465	NA	false
DOID:11506	suppurative otitis media	DOID:10754	NA	false
DOID:11507	rumination disorder	DOID:8670	NA	false
DOID:11512	hepatic vein thrombosis	DOID:272	NA	false
DOID:11514	fissured tongue	DOID:10944	NA	false
DOID:11516	hypertensive heart disease	DOID:114	NA	false
DOID:11518	abnormal pupillary function	DOID:238	NA	false
DOID:11520	benign hypertensive renal disease	DOID:1073	NA	false
DOID:11523	Clostridium perfringens gastroenteritis	NA	gram-positive_bacterial_infectious_disease	true
DOID:11524	Hyphema of iris and ciliary body	NA	NA	true
DOID:11525	Iris and ciliary body vascular disorder	NA	NA	true
DOID:11527	laryngostenosis	DOID:786	NA	false
DOID:11535	dysplasia of prostate	NA	NA	true
DOID:11541	recurrent corneal erosion	DOID:1237	NA	false
DOID:11543	corneal abscess	DOID:9858	NA	false
DOID:11547	corneal deposit	DOID:10124	NA	false
DOID:11549	Adie syndrome	DOID:225	NA	false
DOID:11550	oculomotor nerve paralysis	DOID:562	NA	false
DOID:11552	Bowman's membrane folds or rupture	DOID:10124	NA	false
DOID:11554	Chandler syndrome	DOID:2566	NA	false
DOID:11555	Fuchs' endothelial dystrophy	DOID:0060443	DO_MGI_slim	false
DOID:11557	acute serous otitis media	DOID:3697	NA	false
DOID:11558	acute allergic serous otitis media	DOID:11557	NA	false
DOID:1156	chondrocalcinosis	DOID:848	DO_MGI_slim	false
DOID:11561	hypertensive retinopathy	DOID:5679	NA	false
DOID:11563	retinal vasculitis	DOID:865	NA	false
DOID:11569	neurocirculatory asthenia	DOID:4737	NA	false
DOID:11572	Listeria meningitis	DOID:9470	gram-positive_bacterial_infectious_disease	false
DOID:11572	Listeria meningitis	DOID:9470	zoonotic_infectious_disease	false
DOID:11573	listeriosis	DOID:0050338	gram-positive_bacterial_infectious_disease	false
DOID:11573	listeriosis	DOID:0050338	zoonotic_infectious_disease	false
DOID:11574	streptococcal meningitis	DOID:9470	NA	false
DOID:11575	pneumococcal meningitis	NA	gram-positive_bacterial_infectious_disease	true
DOID:11577	Cauda equina syndrome	DOID:574	NA	false
DOID:11578	Escherichia coli meningitis	NA	gram-negative_bacterial_infectious_disease	true
DOID:11581	phlyctenulosis	DOID:9368	NA	false
DOID:11582	syphilitic aortitis	NA	gram-negative_bacterial_infectious_disease	true
DOID:11582	syphilitic aortitis	NA	sexually_transmitted_infectious_disease	true
DOID:11584	acute schizophrenic episode in remission	NA	NA	true
DOID:11589	Riley-Day syndrome	DOID:0050548	NA	false
DOID:1159	functional gastric disease	DOID:76	NA	false
DOID:11593	bladder lateral wall cancer	DOID:11054	NA	false
DOID:11594	ring staphyloma	DOID:11595	NA	false
DOID:11595	scleral staphyloma	DOID:11343	NA	false
DOID:11597	cold injury syndrome of newborn	NA	NA	true
DOID:11599	Frey Syndrome	DOID:11465	NA	false
DOID:116	pericardium cancer	DOID:117	NA	false
DOID:11600	secondary malignant neoplasm of lymph nodes of multiple site	NA	NA	true
DOID:11603	infant gynecomastia	DOID:3463	NA	false
DOID:11604	idiopathic hydrops fetalis	NA	NA	true
DOID:11606	ileal disease	NA	NA	true
DOID:11607	candidal meningitis	NA	NA	true
DOID:11608	fungal meningitis	DOID:9471	NA	false
DOID:11612	polycystic ovary syndrome	DOID:225	NA	false
DOID:11613	hyperandrogenism	DOID:1923	NA	false
DOID:11615	penile cancer	DOID:3856	TopNodes_DOcancerslim	false
DOID:11623	dental pulp necrosis	DOID:5330	NA	false
DOID:11624	penile neoplasm	DOID:0060087	NA	false
DOID:11629	pelvic muscle wasting	DOID:1284	NA	false
DOID:11633	thyroid hormone resistance syndrome	DOID:1459	NA	false
DOID:11634	myxedema	DOID:1459	NA	false
DOID:11637	accommodative spasm	DOID:10034	NA	false
DOID:11638	presbyopia	DOID:10034	NA	false
DOID:11638	presbyopia	DOID:9835	NA	false
DOID:11649	transitory tachypnea of newborn	NA	NA	true
DOID:11650	bronchopulmonary dysplasia	NA	NA	true
DOID:11653	conjunctival deposit	DOID:4251	NA	false
DOID:11654	nevus of ota	NA	NA	true
DOID:11656	cicatricial pemphigoid	DOID:8502	NA	false
DOID:1166	palindromic rheumatism	DOID:225	NA	false
DOID:11661	blue color blindness	DOID:13399	NA	false
DOID:11662	color vision defect	NA	NA	true
DOID:11664	nephrosclerosis	DOID:1073	NA	false
DOID:11665	Patau syndrome	DOID:0080014	NA	false
DOID:11668	hypopigmentation of eyelid	DOID:10120	NA	false
DOID:11668	hypopigmentation of eyelid	DOID:10123	NA	false
DOID:11669	hypertrichosis of eyelid	DOID:10120	NA	false
DOID:11669	hypertrichosis of eyelid	DOID:420	NA	false
DOID:11671	hypotrichosis of eyelid	DOID:10120	NA	false
DOID:11671	hypotrichosis of eyelid	DOID:4535	NA	false
DOID:11678	onchocerciasis	DOID:1080	NA	false
DOID:1168	familial hyperlipidemia	DOID:3146	NA	false
DOID:11680	ocular onchocerciasis	NA	NA	true
DOID:11683	glaucoma associated with systemic syndromes	NA	NA	true
DOID:11684	melanoacanthoma	DOID:6498	NA	false
DOID:11685	inflamed seborrheic keratosis	DOID:6498	NA	false
DOID:11693	acute apical periodontitis	DOID:823	NA	false
DOID:11695	portal vein thrombosis	DOID:272	NA	false
DOID:11695	portal vein thrombosis	DOID:866	NA	false
DOID:11696	chronic hypomanic disorder	NA	NA	true
DOID:11699	intrathoracic lymph node tuberculosis	NA	gram-positive_bacterial_infectious_disease	true
DOID:117	heart cancer	DOID:176	NA	false
DOID:11701	selective IgA deficiency disease	DOID:11702	NA	false
DOID:11702	dysgammaglobulinemia	DOID:6025	NA	false
DOID:11705	impaired renal function disease	DOID:557	NA	false
DOID:1171	hyperlipoproteinemia type V	DOID:1168	NA	false
DOID:11711	Pregnancy in Diabetics	NA	NA	true
DOID:11712	lipoatrophic diabetes	DOID:9352	NA	false
DOID:11713	diabetic angiopathy	DOID:341	NA	false
DOID:11714	gestational diabetes	DOID:9351	NA	false
DOID:11716	prediabetes syndrome	DOID:9351	NA	false
DOID:11717	neonatal diabetes mellitus	DOID:9351	NA	false
DOID:11718	antidepressant type abuse	DOID:302	NA	false
DOID:11719	oculopharyngeal muscular dystrophy	DOID:929	NA	false
DOID:11719	oculopharyngeal muscular dystrophy	DOID:9884	NA	false
DOID:1172	hyperlipoproteinemia type IV	DOID:1168	NA	false
DOID:11720	distal muscular dystrophy	DOID:9884	DO_MGI_slim	false
DOID:11721	glycogen storage disease VII	DOID:2747	NA	false
DOID:11722	myotonic dystrophy type 1	DOID:450	NA	false
DOID:11723	Duchenne muscular dystrophy	DOID:9884	NA	false
DOID:11724	limb-girdle muscular dystrophy	DOID:9884	DO_MGI_slim	false
DOID:11725	Cornelia de Lange syndrome	DOID:630	DO_MGI_slim	false
DOID:11726	Emery-Dreifuss muscular dystrophy	DOID:9884	DO_MGI_slim	false
DOID:11727	facioscapulohumeral muscular dystrophy	DOID:9884	NA	false
DOID:11729	Lyme disease	DOID:0050338	gram-negative_bacterial_infectious_disease	false
DOID:11729	Lyme disease	DOID:0050338	tick-borne_infectious_disease	false
DOID:11729	Lyme disease	DOID:0050338	zoonotic_infectious_disease	false
DOID:1173	polycystic liver disease	NA	NA	true
DOID:11730	Borrelia infectious disease	NA	gram-negative_bacterial_infectious_disease	true
DOID:11732	syphilitic myocarditis	NA	gram-negative_bacterial_infectious_disease	true
DOID:11732	syphilitic myocarditis	NA	sexually_transmitted_infectious_disease	true
DOID:11733	syphilitic aortic aneurysm	NA	gram-negative_bacterial_infectious_disease	true
DOID:11733	syphilitic aortic aneurysm	NA	sexually_transmitted_infectious_disease	true
DOID:11734	syphilitic pericarditis	NA	gram-negative_bacterial_infectious_disease	true
DOID:11734	syphilitic pericarditis	NA	sexually_transmitted_infectious_disease	true
DOID:11735	single manic episode in full remission	NA	NA	true
DOID:11736	odontoclasia	DOID:216	NA	false
DOID:11741	Chlamydophila pneumoniae pneumonia	NA	gram-negative_bacterial_infectious_disease	true
DOID:11746	parametrium malignant neoplasm	DOID:11747	NA	false
DOID:11747	uterine adnexa cancer	DOID:363	NA	false
DOID:11748	round ligament malignant neoplasm	DOID:11747	NA	false
DOID:11748	round ligament malignant neoplasm	DOID:1725	NA	false
DOID:11750	Bordetella parapertussis whooping cough	DOID:1116	gram-negative_bacterial_infectious_disease	false
DOID:11752	acute endophthalmitis	DOID:9724	NA	false
DOID:11753	biliary calculus with acute cholecystitis	NA	NA	true
DOID:11754	siderosis of eye	DOID:9799	NA	false
DOID:11755	choledocholithiasis	DOID:0060262	NA	false
DOID:11755	choledocholithiasis	DOID:4137	NA	false
DOID:11756	calculus of bile duct with acute cholecystitis	NA	NA	true
DOID:11758	iron deficiency anemia	DOID:11252	NA	false
DOID:11758	iron deficiency anemia	DOID:5113	NA	false
DOID:11759	hypochromic anemia	DOID:2355	NA	false
DOID:1176	bronchial disease	DOID:0050161	NA	false
DOID:11760	Kohler's disease	DOID:8125	NA	false
DOID:11766	blind hypotensive eye	DOID:790	NA	false
DOID:11770	hypersecretion of testicular hormones	NA	NA	true
DOID:11771	spontaneous ocular nystagmus	DOID:9650	NA	false
DOID:11772	leukocoria	DOID:9799	NA	false
DOID:11775	hereditary trophedema	NA	NA	true
DOID:11776	blind hypertensive eye	DOID:9799	NA	false
DOID:11781	regular astigmatism	DOID:11782	NA	false
DOID:11782	astigmatism	DOID:9835	NA	false
DOID:11783	necrosis of ear ossicle	DOID:2742	NA	false
DOID:11786	splenic sequestration	DOID:2529	NA	false
DOID:11787	chronic congestive splenomegaly	DOID:2529	NA	false
DOID:11793	phthisical cornea	DOID:1237	NA	false
DOID:11797	chronic laryngitis	DOID:3437	NA	false
DOID:118	pericardial effusion	DOID:0050829	NA	false
DOID:11801	protein-energy malnutrition	DOID:5113	NA	false
DOID:11802	protein deficiency	NA	NA	true
DOID:11806	macrodactylia of fingers	NA	NA	true
DOID:11809	bladder neck cancer	DOID:11054	NA	false
DOID:11810	metastatic neoplasm to the bladder	NA	NA	true
DOID:11811	urinary bladder posterior wall cancer	DOID:11054	NA	false
DOID:11812	bladder sarcoma	DOID:11054	NA	false
DOID:11813	bladder trigone cancer	DOID:11054	NA	false
DOID:11814	urinary bladder anterior wall cancer	DOID:11054	NA	false
DOID:11815	recurrent malignant bladder neoplasm	NA	NA	true
DOID:11816	vitreous syneresis	DOID:9720	NA	false
DOID:11816	vitreous syneresis	DOID:9799	NA	false
DOID:11817	urachus cancer	DOID:11054	NA	false
DOID:11818	ureteric orifice cancer	DOID:11054	NA	false
DOID:11818	ureteric orifice cancer	DOID:11819	NA	false
DOID:11819	ureter cancer	DOID:3996	TopNodes_DOcancerslim	false
DOID:11820	bladder dome cancer	DOID:11054	NA	false
DOID:11821	bladder lymphoma	DOID:11054	NA	false
DOID:11823	hepatorenal syndrome	DOID:3021	NA	false
DOID:11823	hepatorenal syndrome	DOID:409	NA	false
DOID:11824	multicentric reticulohistiocytosis	DOID:225	NA	false
DOID:11828	visual cortex disorder due to vascular disorder	NA	NA	true
DOID:11829	degenerative myopia	DOID:11830	NA	false
DOID:11829	degenerative myopia	DOID:9799	NA	false
DOID:1183	nephrotic syndrome with lesion of membranoproliferative glomerulonephritis	NA	NA	true
DOID:11830	myopia	DOID:9835	DO_MGI_slim	false
DOID:11831	cortical blindness	DOID:5691	NA	false
DOID:11832	visual epilepsy	DOID:1826	NA	false
DOID:11832	visual epilepsy	DOID:5691	NA	false
DOID:11836	clubfoot	DOID:0080006	NA	false
DOID:11837	malignant neoplasm of scapula and long bones of upper limb	NA	NA	true
DOID:11838	penis sarcoma	DOID:11615	NA	false
DOID:11839	glans penis cancer	DOID:11615	NA	false
DOID:1184	nephrotic syndrome	DOID:2527	DO_MGI_slim	false
DOID:11840	coronary artery vasospasm	DOID:3393	NA	false
DOID:11843	coronary artery anomaly	DOID:3393	NA	false
DOID:11847	coronary thrombosis	DOID:3393	NA	false
DOID:11849	degenerative changes of ciliary body	NA	NA	true
DOID:11850	transient refractive change	DOID:9835	NA	false
DOID:11851	indeterminate leprosy	DOID:1024	gram-positive_bacterial_infectious_disease	false
DOID:11852	aortic valve syphilitic endocarditis	NA	gram-negative_bacterial_infectious_disease	true
DOID:11852	aortic valve syphilitic endocarditis	NA	sexually_transmitted_infectious_disease	true
DOID:11853	monocular exotropia	DOID:1143	NA	false
DOID:11854	monocular exotropia with A pattern	NA	NA	true
DOID:11855	intermittent monocular exotropia	NA	NA	true
DOID:11856	monocular exotropia with V pattern	NA	NA	true
DOID:11861	prolonged pregnancy	NA	NA	true
DOID:11862	late pregnancy	NA	NA	true
DOID:11864	peripheral focal chorioretinitis	DOID:1979	NA	false
DOID:11868	chronic erythremia	DOID:1240	NA	false
DOID:1187	tibial neuropathy	DOID:1188	NA	false
DOID:11870	Pick's disease	DOID:1289	NA	false
DOID:11871	macular keratitis	DOID:4677	NA	false
DOID:11872	Staphylococcus aureus septicemia	NA	gram-positive_bacterial_infectious_disease	true
DOID:11873	staphylococcal septicemia	NA	gram-positive_bacterial_infectious_disease	true
DOID:11874	abnormal threshold of rods	DOID:8499	NA	false
DOID:11875	denture stomatitis	DOID:9637	NA	false
DOID:1188	mononeuropathy	DOID:870	NA	false
DOID:11885	ureteral benign neoplasm	DOID:731	NA	false
DOID:11887	ureter leiomyoma	DOID:11885	NA	false
DOID:11888	Schwannoma of ureter	DOID:956	NA	false
DOID:11889	female breast nipple and areola cancer	DOID:0050671	NA	false
DOID:11892	Amoebozoa infectious disease	NA	NA	true
DOID:11893	cutaneous amebiasis	NA	NA	true
DOID:11896	Acanthamoeba keratitis	NA	NA	true
DOID:11897	Blastocystis hominis infectious disease	NA	NA	true
DOID:119	vaginal cancer	DOID:120	TopNodes_DOcancerslim	false
DOID:11902	cerebral amebiasis	NA	NA	true
DOID:11905	labium majus cancer	DOID:1245	NA	false
DOID:11907	ecthyma	DOID:8504	gram-positive_bacterial_infectious_disease	false
DOID:11914	gastroparesis	DOID:1159	NA	false
DOID:11917	tinea cruris	DOID:8913	NA	false
DOID:1192	peripheral nervous system neoplasm	DOID:3093	TopNodes_DOcancerslim	false
DOID:11920	tracheal cancer	DOID:0050615	TopNodes_DOcancerslim	false
DOID:11934	head and neck cancer	DOID:0050686	TopNodes_DOcancerslim	false
DOID:11939	schizo-affective type schizophrenia subchronic state	NA	NA	true
DOID:11943	Trichomonas vaginitis	NA	NA	true
DOID:11944	Trichomonas prostatitis	NA	NA	true
DOID:11945	Trichomonas cystitis	NA	NA	true
DOID:11946	habitual abortion	NA	NA	true
DOID:11947	recurrent major depression in complete remission	NA	NA	true
DOID:11949	Creutzfeldt-Jakob disease	DOID:649	zoonotic_infectious_disease	false
DOID:1195	ischemic neuropathy	DOID:870	NA	false
DOID:11950	Congenital cardiovascular disorder complicating pregnancy, childbirth, or the puerperium	NA	NA	true
DOID:11952	Congenital cardiovascular disorder of mother, with delivery	NA	NA	true
DOID:11954	psychosexual dysfunction with inhibited sexual excitement	NA	NA	true
DOID:11955	malnutrition of moderate degree	NA	NA	true
DOID:11963	esophagitis	DOID:6050	NA	false
DOID:11964	Histoplasma capsulatum retinitis	NA	NA	true
DOID:11968	postmenopausal atrophic vaginitis	DOID:2170	NA	false
DOID:11970	symptomatic menopausal or female climacteric state	NA	NA	true
DOID:11971	synostosis	DOID:1934	NA	false
DOID:11975	coloboma of optic nerve	DOID:1393	NA	false
DOID:11976	botulism	DOID:0050338	gram-positive_bacterial_infectious_disease	false
DOID:11977	disorder of magnesium metabolism	NA	NA	true
DOID:11978	chronic pyelonephritis without lesion of renal medullary necrosis	NA	NA	true
DOID:11981	morbid obesity	DOID:9970	NA	false
DOID:11983	Prader-Willi syndrome	DOID:0080014	NA	false
DOID:11984	hypertrophic cardiomyopathy	DOID:0060036	DO_MGI_slim	false
DOID:11987	anorectal gonorrhea	NA	gram-negative_bacterial_infectious_disease	true
DOID:11987	anorectal gonorrhea	NA	sexually_transmitted_infectious_disease	true
DOID:11988	conjunctival concretion	DOID:11653	NA	false
DOID:11990	ulceroglandular tularemia	DOID:2123	gram-negative_bacterial_infectious_disease	false
DOID:11990	ulceroglandular tularemia	DOID:2123	tick-borne_infectious_disease	false
DOID:11990	ulceroglandular tularemia	DOID:2123	zoonotic_infectious_disease	false
DOID:11991	osteopoikilosis	DOID:4254	NA	false
DOID:11994	atrophy of testis	DOID:2519	NA	false
DOID:11996	spermatic cord torsion	DOID:2519	NA	false
DOID:11997	spermatocele	DOID:48	NA	false
DOID:120	female reproductive organ cancer	DOID:193	NA	false
DOID:12000	secondary malignant neoplasm of trachea	NA	NA	true
DOID:12001	tracheal lymphoma	DOID:11920	NA	false
DOID:12002	trachea sarcoma	DOID:11920	NA	false
DOID:12003	trachea squamous cell carcinoma	DOID:4876	NA	false
DOID:1201	trigeminal nerve neoplasm	DOID:338	NA	false
DOID:12010	anterior ischemic optic neuropathy	DOID:1891	NA	false
DOID:12016	frontal lobe neoplasm	DOID:368	NA	false
DOID:12017	group B streptococcal pneumonia	NA	gram-positive_bacterial_infectious_disease	true
DOID:12019	group A streptococcal pneumonia	NA	gram-positive_bacterial_infectious_disease	true
DOID:12020	malignant neoplasm of corpus uteri, except isthmus	NA	NA	true
DOID:12021	leukemic reticuloendotheliosis of intrathoracic lymph nodes	NA	NA	true
DOID:12022	spontaneous abortion complicated by genital tract and pelvic infectious disease	NA	NA	true
DOID:12028	Conn's syndrome	DOID:656	NA	false
DOID:12029	sympathetic ophthalmia	DOID:12030	NA	false
DOID:12029	sympathetic ophthalmia	DOID:417	NA	false
DOID:1203	drug-induced mental disorder	DOID:8646	NA	false
DOID:12030	panuveitis	DOID:13141	NA	false
DOID:1204	arthropathy due to hypersensitivity reaction	NA	NA	true
DOID:12040	immune hydrops fetalis	NA	NA	true
DOID:12043	kernicterus due to isoimmunization	DOID:11244	NA	false
DOID:12043	kernicterus due to isoimmunization	DOID:2383	NA	false
DOID:1205	hypersensitivity reaction type I disease	DOID:0060056	NA	false
DOID:12052	cryptococcal meningitis	NA	NA	true
DOID:12053	cryptococcosis	DOID:2473	NA	false
DOID:12054	Trypanosoma meningitis	NA	zoonotic_infectious_disease	true
DOID:12055	sarcoid meningitis	DOID:11335	NA	false
DOID:12055	sarcoid meningitis	DOID:9471	NA	false
DOID:12056	meningitis with clear cerebrospinal fluid	NA	NA	true
DOID:12058	Fetal-maternal hemorrhage affecting management of mother	NA	NA	true
DOID:1206	Rett syndrome	DOID:0060040	NA	false
DOID:12061	fetal blood loss	NA	NA	true
DOID:12064	mediastinum neurofibroma	DOID:4691	NA	false
DOID:12065	ganglioneuroma of the mediastinum	NA	NA	true
DOID:12070	Dieulafoy lesion	DOID:76	NA	false
DOID:12072	pylorospasm	DOID:76	NA	false
DOID:12076	interstitial emphysema and related conditions of newborn	NA	NA	true
DOID:12084	transient arthropathy	DOID:2092	NA	false
DOID:12087	deep corneal vascularisation	DOID:11382	NA	false
DOID:1209	nutritional optic neuropathy	DOID:1210	NA	false
DOID:12091	vitamin A deficiency with corneal xerosis	NA	NA	true
DOID:12092	Galactorrhea associated with childbirth	NA	NA	true
DOID:12096	sodoku disease	DOID:0050338	gram-negative_bacterial_infectious_disease	false
DOID:12096	sodoku disease	DOID:0050338	zoonotic_infectious_disease	false
DOID:12097	rat-bite fever	NA	zoonotic_infectious_disease	true
DOID:12098	trigeminal neuralgia	DOID:561	NA	false
DOID:121	vaginal disease	DOID:229	NA	false
DOID:1210	optic neuritis	DOID:1891	NA	false
DOID:12104	vitamin A deficiency with corneal xerosis and ulcer	NA	NA	true
DOID:12105	inflammatory spondylopathy	DOID:6590	NA	false
DOID:12106	tricuspid valve syphilitic endocarditis	NA	gram-negative_bacterial_infectious_disease	true
DOID:12106	tricuspid valve syphilitic endocarditis	NA	sexually_transmitted_infectious_disease	true
DOID:12107	primary retinal cyst	NA	NA	true
DOID:12108	bullous retinoschisis	DOID:8465	NA	false
DOID:12111	vitamin A deficiency with xerophthalmic corneal scar	NA	NA	true
DOID:12113	nerve deafness	NA	NA	true
DOID:12115	streptococcal pharyngitis	NA	gram-positive_bacterial_infectious_disease	true
DOID:12117	pulmonary alveolar microlithiasis	DOID:850	NA	false
DOID:12118	pulmonary hemosiderosis	DOID:12119	NA	false
DOID:12119	hemosiderosis	DOID:2351	NA	false
DOID:12120	pulmonary alveolar proteinosis	DOID:850	DO_MGI_slim	false
DOID:12121	secondary syphilitic periostitis	NA	gram-negative_bacterial_infectious_disease	true
